商店ID,门店所在城市,渠道,性别群体,年龄群体,产品类别,客户数量,销售金额,订单数量,购买的产品数量,成本,单价,利润,订单日期,星期
21,北京,线下,女,30-34,T恤,1,79,1,1,49,79,30,2023年5月17日,星期三
21,北京,线下,男,20-24,短裤,3,103,3,3,19,34,46,2023年5月18日,星期四
21,北京,线下,女,55-59,配件,1,149,1,1,29,149,120,2023年5月18日,星期四
21,北京,线下,女,35-39,毛衣,3,447,3,3,99,149,150,2023年5月19日,星期五
21,北京,线下,女,20-24,当季新品,1,292,1,2,59,146,174,2023年5月20日,星期六
21,北京,线下,女,35-39,T恤,3,237,3,3,49,79,90,2023年5月20日,星期六
21,北京,线下,女,30-34,T恤,2,136,2,2,49,68,38,2023年5月21日,星期日
21,北京,线下,女,20-24,T恤,2,178,2,2,49,89,80,2023年5月21日,星期日
21,北京,线下,男,30-34,当季新品,1,79,1,1,59,79,20,2023年5月24日,星期三
21,北京,线下,女,45-49,T恤,1,99,1,1,49,99,50,2023年5月24日,星期三
21,北京,线下,女,50-54,当季新品,1,117,1,3,59,39,-60,2023年5月25日,星期四
21,北京,线下,男,25-29,当季新品,1,79,1,1,59,79,20,2023年5月26日,星期五
21,北京,线下,女,<20,T恤,1,79,1,1,49,79,30,2023年5月26日,星期五
21,北京,线下,女,45-49,配件,1,149,1,1,29,149,120,2023年5月27日,星期六
21,北京,线下,男,20-24,T恤,2,168.28,2,2,49,84,70.28,2023年5月27日,星期六
21,北京,线下,女,30-34,T恤,1,79,1,1,49,79,30,2023年5月31日,星期三
21,北京,线下,女,20-24,T恤,1,198,1,2,49,99,100,2023年5月31日,星期三
21,北京,线下,女,45-49,短裤,1,79,1,2,19,40,41,2023年6月1日,星期四
21,北京,线下,男,45-49,T恤,1,97,1,1,49,97,48,2023年6月1日,星期四
21,北京,线下,男,20-24,当季新品,3,285,3,4,59,71,49,2023年6月1日,星期四
21,北京,线下,女,40-44,牛仔裤,1,79,1,1,69,79,10,2023年6月6日,星期二
21,北京,线下,男,35-39,袜子,1,39,1,1,9,39,30,2023年6月7日,星期三
21,北京,线下,女,25-29,短裤,1,38,1,1,19,38,19,2023年6月7日,星期三
21,北京,线下,女,30-34,当季新品,4,576,4,4,59,144,340,2023年6月7日,星期三
21,北京,线下,男,25-29,T恤,1,99,1,1,49,99,50,2023年6月10日,星期六
21,北京,线下,女,>=60,配件,2,138,2,2,29,69,80,2023年6月10日,星期六
21,北京,线下,男,30-34,毛衣,1,199,1,1,99,199,100,2023年6月14日,星期三
21,北京,线下,男,30-34,配件,1,498,1,2,29,249,440,2023年6月14日,星期三
21,北京,线下,女,50-54,当季新品,3,386,3,4,59,97,150,2023年6月16日,星期五
21,北京,线下,女,25-29,T恤,14,1223,14,14,49,87,537,2023年6月16日,星期五
21,北京,线下,女,40-44,当季新品,1,76,1,1,59,76,17,2023年6月18日,星期日
21,北京,线下,男,40-44,配件,1,149,1,1,29,149,120,2023年6月18日,星期日
21,北京,线下,女,30-34,T恤,2,158,2,2,49,79,60,2023年6月19日,星期一
21,北京,线下,男,35-39,T恤,1,79,1,1,49,79,30,2023年6月21日,星期三
21,北京,线下,女,>=60,T恤,1,78,1,2,49,39,-20,2023年6月21日,星期三
21,北京,线下,女,55-59,T恤,1,77.63,1,1,49,78,28.63,2023年6月21日,星期三
21,北京,线下,男,40-44,当季新品,2,298,2,2,59,149,180,2023年6月22日,星期四
21,北京,线下,男,>=60,毛衣,1,199,1,1,99,199,100,2023年6月22日,星期四
21,北京,线下,男,30-34,T恤,2,198,2,2,49,99,100,2023年6月22日,星期四
21,北京,线下,男,50-54,当季新品,1,79,1,1,59,79,20,2023年6月23日,星期五
21,北京,线下,女,30-34,袜子,1,39,1,1,9,39,30,2023年6月24日,星期六
21,北京,线下,女,25-29,T恤,12,1506.23,13,13,49,116,869.23,2023年6月24日,星期六
21,北京,线下,女,20-24,牛仔裤,5,895,5,5,69,179,550,2023年6月25日,星期日
21,北京,线下,女,30-34,短裤,1,33,1,1,19,33,14,2023年6月25日,星期日
21,北京,线下,女,<20,T恤,1,59,1,1,49,59,10,2023年6月27日,星期二
21,北京,线下,女,20-24,T恤,7,632,7,8,49,79,240,2023年6月28日,星期三
21,北京,线下,男,35-39,T恤,1,59,1,1,49,59,10,2023年6月29日,星期四
21,北京,线下,女,35-39,裙子,4,376,4,4,59,94,140,2023年6月30日,星期五
21,北京,线下,女,25-29,短裤,3,151,3,4,19,38,75,2023年6月30日,星期五
21,北京,线下,女,25-29,配件,1,149,1,1,29,149,120,2023年6月30日,星期五
21,北京,线下,女,30-34,配件,1,149,1,1,29,149,120,2023年6月30日,星期五
21,北京,线下,女,45-49,当季新品,1,79,1,1,59,79,20,2023年7月2日,星期日
21,北京,线下,女,25-29,当季新品,1,79,1,1,59,79,20,2023年7月4日,星期二
21,北京,线下,女,25-29,T恤,1,79,1,1,49,79,30,2023年7月4日,星期二
21,北京,线下,女,35-39,牛仔裤,1,59,1,1,69,59,-10,2023年7月4日,星期二
21,北京,线下,女,40-44,牛仔裤,2,398,2,2,69,199,260,2023年7月7日,星期五
21,北京,线下,男,30-34,T恤,4,396,4,4,49,99,200,2023年7月7日,星期五
21,北京,线下,女,30-34,T恤,4,396,4,4,49,99,200,2023年7月7日,星期五
21,北京,线下,女,30-34,毛衣,1,199,1,1,99,199,100,2023年7月8日,星期六
21,北京,线下,女,35-39,T恤,1,99,1,1,49,99,50,2023年7月9日,星期日
21,北京,线下,女,35-39,当季新品,4,304,4,5,59,61,9,2023年7月13日,星期四
21,北京,线下,女,20-24,配件,1,79,1,1,29,79,50,2023年7月14日,星期五
21,北京,线下,女,40-44,T恤,1,99,1,1,49,99,50,2023年7月15日,星期六
21,北京,线下,女,20-24,牛仔裤,2,298,2,2,69,149,160,2023年7月15日,星期六
21,北京,线下,女,25-29,T恤,1,99,1,1,49,99,50,2023年7月16日,星期日
21,北京,线下,男,20-24,T恤,2,198,2,2,49,99,100,2023年7月16日,星期日
21,北京,线下,男,>=60,T恤,2,198,2,2,49,99,100,2023年7月19日,星期三
21,北京,线下,男,50-54,配件,1,198,1,2,29,99,140,2023年7月19日,星期三
21,北京,线下,女,25-29,当季新品,8,1592,8,8,59,199,1120,2023年7月19日,星期三
21,北京,线下,女,20-24,袜子,2,158,2,2,9,79,140,2023年7月20日,星期四
21,北京,线下,男,25-29,T恤,2,158,2,2,49,79,60,2023年7月24日,星期一
21,北京,线下,男,35-39,运动,3,117,3,3,49,39,-30,2023年7月25日,星期二
21,北京,线下,男,20-24,T恤,1,55.33,1,1,49,55,6.33,2023年7月26日,星期三
21,北京,线下,女,<20,当季新品,2,136,2,2,59,68,18,2023年7月26日,星期三
21,北京,线下,女,35-39,T恤,1,59,1,1,49,59,10,2023年7月27日,星期四
21,北京,线下,女,50-54,当季新品,1,147,1,1,59,147,88,2023年7月27日,星期四
21,北京,线下,男,20-24,当季新品,2,298,2,2,59,149,180,2023年7月28日,星期五
21,北京,线下,女,20-24,T恤,9,710,9,9,49,79,269,2023年7月29日,星期六
21,北京,线下,女,25-29,T恤,1,99,1,1,49,99,50,2023年7月30日,星期日
21,北京,线下,男,25-29,配件,5,474,5,6,29,79,300,2023年7月30日,星期日
21,北京,线下,男,35-39,T恤,2,198,2,2,49,99,100,2023年7月31日,星期一
21,北京,线下,男,25-29,当季新品,3,249,3,4,59,62,13,2023年7月31日,星期一
21,北京,线下,男,25-29,T恤,4,594,4,6,49,99,300,2023年8月1日,星期二
21,北京,线下,男,>=60,T恤,3,297,3,3,49,99,150,2023年8月4日,星期五
21,北京,线下,男,>=60,T恤,2,297,2,3,49,99,150,2023年8月4日,星期五
21,北京,线下,女,40-44,袜子,1,79,1,1,9,79,70,2023年8月6日,星期日
21,北京,线下,女,35-39,T恤,1,79,1,1,49,79,30,2023年8月6日,星期日
21,北京,线下,女,20-24,短裤,1,33,1,1,19,33,14,2023年8月7日,星期一
21,北京,线下,男,35-39,T恤,1,99,1,1,49,99,50,2023年8月7日,星期一
21,北京,线下,男,30-34,当季新品,1,79,1,1,59,79,20,2023年8月8日,星期二
21,北京,线下,男,25-29,短裤,1,33,1,1,19,33,14,2023年8月8日,星期二
21,北京,线下,男,>=60,配件,4,296,4,4,29,74,180,2023年8月8日,星期二
21,北京,线下,女,30-34,袜子,1,20,1,1,9,20,11,2023年8月8日,星期二
21,北京,线下,女,>=60,T恤,1,59,1,1,49,59,10,2023年8月8日,星期二
21,北京,线下,男,30-34,袜子,1,79,1,1,9,79,70,2023年8月8日,星期二
21,北京,线下,男,40-44,T恤,1,38,1,1,49,38,-11,2023年8月11日,星期五
21,北京,线下,女,>=60,裙子,1,79,1,1,59,79,20,2023年8月11日,星期五
21,北京,线下,男,25-29,当季新品,2,108,2,2,59,54,-10,2023年8月12日,星期六
21,北京,线下,男,20-24,T恤,9,1188,9,12,49,99,600,2023年8月12日,星期六
21,北京,线下,女,40-44,短裤,1,31.33,1,1,19,31,12.33,2023年8月12日,星期六
21,北京,线下,女,25-29,当季新品,3,129,3,3,59,43,-48,2023年8月13日,星期日
21,北京,线下,女,35-39,运动,3,191,3,5,49,38,-54,2023年8月13日,星期日
21,北京,线下,女,30-34,毛衣,2,396,2,2,99,198,198,2023年8月15日,星期二
21,北京,线下,女,50-54,T恤,2,158,2,2,49,79,60,2023年8月15日,星期二
21,北京,线下,女,35-39,牛仔裤,1,199,1,1,69,199,130,2023年8月19日,星期六
21,北京,线下,女,30-34,T恤,9,1089,9,11,49,99,550,2023年8月20日,星期日
21,北京,线下,男,25-29,袜子,1,19,1,1,9,19,10,2023年8月21日,星期一
21,北京,线下,女,40-44,当季新品,7,664,7,7,59,95,251,2023年8月21日,星期一
21,北京,线下,女,20-24,短裤,3,155,3,4,19,39,79,2023年8月21日,星期一
21,北京,线下,女,30-34,当季新品,3,123,3,3,59,41,-54,2023年8月22日,星期二
21,北京,线下,男,>=60,T恤,1,99,1,1,49,99,50,2023年8月22日,星期二
21,北京,线下,男,20-24,当季新品,1,59,1,1,59,59,0,2023年8月23日,星期三
21,北京,线下,男,35-39,运动,1,99,1,3,49,33,-48,2023年8月25日,星期五
21,北京,线下,女,40-44,T恤,3,237,3,3,49,79,90,2023年8月25日,星期五
21,北京,线下,女,20-24,短裤,1,39,1,1,19,39,20,2023年8月26日,星期六
21,北京,线下,女,40-44,T恤,1,56,1,1,49,56,7,2023年8月26日,星期六
21,北京,线下,女,30-34,T恤,6,693,6,7,49,99,350,2023年8月27日,星期日
21,北京,线下,女,50-54,T恤,1,99,1,1,49,99,50,2023年8月27日,星期日
21,北京,线下,女,50-54,配件,1,299,1,1,29,299,270,2023年8月28日,星期一
21,北京,线下,男,25-29,袜子,1,59,1,1,9,59,50,2023年8月29日,星期二
21,北京,线下,女,40-44,配件,1,199,1,1,29,199,170,2023年8月29日,星期二
21,北京,线下,男,25-29,T恤,2,138,2,2,49,69,40,2023年8月30日,星期三
21,北京,线下,女,40-44,袜子,2,47,2,2,9,24,29,2023年9月1日,星期五
21,北京,线下,女,20-24,短裤,1,66,1,2,19,33,28,2023年9月2日,星期六
21,北京,线下,女,30-34,短裤,1,40,1,1,19,40,21,2023年9月2日,星期六
21,北京,线下,男,25-29,T恤,1,59,1,1,49,59,10,2023年9月3日,星期日
21,北京,线下,女,30-34,T恤,7,693,7,7,49,99,350,2023年9月3日,星期日
21,北京,线下,男,35-39,T恤,1,495,2,5,49,99,250,2023年9月3日,星期日
21,北京,线下,女,25-29,运动,1,33,1,1,49,33,-16,2023年9月4日,星期一
21,北京,线下,女,20-24,T恤,1,99,1,1,49,99,50,2023年9月4日,星期一
21,北京,线下,男,25-29,短裤,3,120,3,3,19,40,63,2023年9月4日,星期一
21,北京,线下,女,30-34,短裤,1,40,1,1,19,40,21,2023年9月5日,星期二
21,北京,线下,女,25-29,T恤,11,1009,11,11,49,92,470,2023年9月5日,星期二
,,,,,,,,,,,,,,
21,北京,线下,男,50-54,毛衣,1,199,1,1,99,199,100,2023年9月5日,星期二
21,北京,线下,女,20-24,T恤,2,237,2,3,49,79,90,2023年9月7日,星期四
21,北京,线下,女,30-34,当季新品,4,792.4,4,4,59,198,556.4,2023年9月9日,星期六
21,北京,线下,女,45-49,当季新品,1,55,1,1,59,55,-4,2023年9月9日,星期六
21,北京,线下,女,45-49,牛仔裤,2,177,2,3,69,59,-30,2023年9月10日,星期日
21,北京,线下,男,25-29,运动,1,96,1,1,49,96,47,2023年9月15日,星期五
21,北京,线下,男,40-44,当季新品,1,56,1,1,59,56,-3,2023年9月15日,星期五
21,北京,线下,女,30-34,T恤,3,237,3,3,49,79,90,2023年9月18日,星期一
21,北京,线下,女,20-24,T恤,1,118,1,2,49,59,20,2023年9月18日,星期一
21,北京,线下,男,>=60,T恤,2,118,2,2,49,59,20,2023年9月18日,星期一
21,北京,线下,女,45-49,T恤,1,59,1,1,49,59,10,2023年9月19日,星期二
21,北京,线下,男,25-29,袜子,2,106,2,4,9,27,70,2023年9月20日,星期三
21,北京,线下,男,30-34,袜子,1,27,1,1,9,27,18,2023年9月22日,星期五
21,北京,线下,女,20-24,T恤,4,335,4,5,49,67,90,2023年9月22日,星期五
21,北京,线下,男,30-34,T恤,1,79,1,1,49,79,30,2023年9月24日,星期日
21,北京,线下,女,30-34,袜子,4,316,4,4,9,79,280,2023年9月26日,星期二
21,北京,线下,男,25-29,T恤,1,59,1,1,49,59,10,2023年9月26日,星期二
21,北京,线下,女,50-54,T恤,1,59,1,1,49,59,10,2023年9月26日,星期二
21,北京,线下,男,35-39,T恤,1,99,1,1,49,99,50,2023年9月26日,星期二
21,北京,线下,男,40-44,T恤,3,236,3,3,49,79,89,2023年9月26日,星期二
21,北京,线下,女,35-39,T恤,4,334.28,4,4,49,84,138.28,2023年9月30日,星期六
21,北京,线下,男,50-54,当季新品,1,79,1,1,59,79,20,2023年9月30日,星期六
21,北京,线下,女,50-54,短裤,1,39,1,1,19,39,20,2023年10月1日,星期日
21,北京,线下,女,25-29,T恤,3,157,3,3,49,52,10,2023年10月1日,星期日
21,北京,线下,男,>=60,配件,2,447,2,3,29,149,360,2023年10月1日,星期日
21,北京,线下,女,20-24,当季新品,2,288,2,2,59,144,170,2023年10月1日,星期日
21,北京,线下,男,>=60,袜子,1,158,1,6,9,26,104,2023年10月2日,星期一
21,北京,线下,女,20-24,T恤,1,79,1,1,49,79,30,2023年10月2日,星期一
21,北京,线下,女,45-49,裙子,1,99,1,1,59,99,40,2023年10月3日,星期二
21,北京,线下,女,55-59,配件,2,118,2,2,29,59,60,2023年10月3日,星期二
21,北京,线下,男,<20,T恤,2,198,2,2,49,99,100,2023年10月6日,星期五
21,北京,线下,男,30-34,T恤,1,78,1,2,49,39,-20,2023年10月6日,星期五
21,北京,线下,男,40-44,T恤,1,99,1,1,49,99,50,2023年10月8日,星期日
21,北京,线下,女,20-24,T恤,1,194.38,1,2,49,97,96.38,2023年10月9日,星期一
21,北京,线下,女,35-39,T恤,1,153,1,2,49,77,55,2023年10月9日,星期一
21,北京,线下,女,20-24,袜子,1,20,1,1,9,20,11,2023年10月9日,星期一
21,北京,线下,女,35-39,牛仔裤,2,88,2,2,69,44,-50,2023年10月9日,星期一
21,北京,线下,男,35-39,袜子,1,237,1,9,9,26,156,2023年10月10日,星期二
21,北京,线下,女,45-49,T恤,1,99,1,1,49,99,50,2023年10月10日,星期二
21,北京,线下,女,25-29,T恤,6,613,6,7,49,88,270,2023年10月14日,星期六
21,北京,线下,男,>=60,T恤,1,59,1,1,49,59,10,2023年10月15日,星期日
21,北京,线下,女,35-39,T恤,1,199,1,1,49,199,150,2023年10月16日,星期一
21,北京,线下,女,25-29,袜子,2,71,2,3,9,24,44,2023年10月16日,星期一
21,北京,线下,男,35-39,T恤,7,990,7,10,49,99,500,2023年10月16日,星期一
21,北京,线下,女,30-34,运动,2,143,3,4,49,36,-53,2023年10月16日,星期一
21,北京,线下,女,35-39,T恤,2,356,2,4,49,89,160,2023年10月16日,星期一
21,北京,线下,男,30-34,T恤,5,587.45,5,6,49,98,293.45,2023年10月16日,星期一
21,北京,线下,女,35-39,配件,17,1816,18,24,29,76,1120,2023年10月17日,星期二
21,北京,线下,女,25-29,T恤,9,988,9,10,49,99,498,2023年10月17日,星期二
21,北京,线下,女,25-29,当季新品,1,152,1,2,59,76,34,2023年10月17日,星期二
21,北京,线下,男,>=60,T恤,1,78,1,2,49,39,-20,2023年10月20日,星期五
21,北京,线下,女,35-39,当季新品,2,136,2,2,59,68,18,2023年10月20日,星期五
21,北京,线下,男,20-24,短裤,2,119,2,3,19,40,62,2023年10月20日,星期五
21,北京,线下,女,20-24,裙子,1,99,1,1,59,99,40,2023年10月21日,星期六
21,北京,线下,女,50-54,袜子,1,39,1,1,9,39,30,2023年10月22日,星期日
21,北京,线下,男,25-29,T恤,2,198,2,2,49,99,100,2023年10月22日,星期日
21,北京,线下,女,35-39,配件,1,498,1,2,29,249,440,2023年10月22日,星期日
21,北京,线下,男,20-24,T恤,2,237,2,3,49,79,90,2023年10月24日,星期二
21,北京,线下,女,30-34,短裤,1,33,1,1,19,33,14,2023年10月24日,星期二
21,北京,线下,男,<20,运动,3,156,3,4,49,39,-40,2023年10月29日,星期日
21,北京,线下,男,40-44,裙子,1,79,1,1,59,79,20,2023年10月29日,星期日
21,北京,线下,女,55-59,毛衣,3,592.68,3,3,99,198,295.68,2023年10月29日,星期日
21,北京,线下,女,20-24,当季新品,4,991,4,5,59,198,696,2023年10月30日,星期一
21,北京,线下,女,30-34,T恤,9,1385,11,14,49,99,699,2023年10月30日,星期一
21,北京,线下,女,25-29,配件,13,2579,13,13,29,198,2202,2023年11月4日,星期六
21,北京,线下,女,35-39,T恤,1,79,1,1,49,79,30,2023年11月5日,星期日
21,北京,线下,女,40-44,T恤,3,195,3,3,49,65,48,2023年11月5日,星期日
21,北京,线下,女,20-24,T恤,5,432.37,5,5,49,86,187.37,2023年11月5日,星期日
21,北京,线下,女,55-59,袜子,1,79,1,1,9,79,70,2023年11月6日,星期一
21,北京,线下,女,25-29,短裤,1,40,1,1,19,40,21,2023年11月7日,星期二
21,北京,线下,女,30-34,袜子,3,156,3,4,9,39,120,2023年11月7日,星期二
21,北京,线下,男,20-24,T恤,1,59,1,1,49,59,10,2023年11月10日,星期五
21,北京,线下,男,45-49,袜子,1,26,1,1,9,26,17,2023年11月10日,星期五
21,北京,线下,女,20-24,当季新品,1,79,1,1,59,79,20,2023年11月10日,星期五
21,北京,线下,女,40-44,牛仔裤,1,39,1,1,69,39,-30,2023年11月11日,星期六
21,北京,线下,女,25-29,当季新品,2,170,2,3,59,57,-7,2023年11月11日,星期六
21,北京,线下,男,45-49,短裤,1,39,1,1,19,39,20,2023年11月11日,星期六
21,北京,线下,女,30-34,毛衣,3,497,3,3,99,166,200,2023年11月12日,星期日
21,北京,线下,男,20-24,T恤,1,79,1,1,49,79,30,2023年11月12日,星期日
21,北京,线下,女,20-24,当季新品,8,792,8,8,59,99,320,2023年11月13日,星期一
21,北京,线下,男,25-29,当季新品,1,139.46,1,1,59,139,80.46,2023年11月13日,星期一
21,北京,线下,女,25-29,当季新品,1,79,1,1,59,79,20,2023年11月13日,星期一
21,北京,线下,女,35-39,T恤,1,149,1,1,49,149,100,2023年11月13日,星期一
21,北京,线下,女,25-29,T恤,2,328,2,2,49,164,230,2023年11月14日,星期二
21,北京,线下,女,20-24,T恤,2,198,2,2,49,99,100,2023年11月17日,星期五
21,北京,线下,男,<20,袜子,1,79,1,1,9,79,70,2023年11月17日,星期五
21,北京,线下,女,30-34,T恤,2,156,2,2,49,78,58,2023年11月17日,星期五
21,北京,线下,女,30-34,袜子,1,39,1,2,9,20,21,2023年11月18日,星期六
21,北京,线下,男,>=60,T恤,1,79,1,1,49,79,30,2023年11月18日,星期六
21,北京,线下,男,25-29,当季新品,9,851,9,14,59,61,25,2023年11月19日,星期日
21,北京,线下,女,30-34,T恤,5,355,5,5,49,71,110,2023年11月19日,星期日
21,北京,线下,女,40-44,袜子,1,26,1,1,9,26,17,2023年11月19日,星期日
21,北京,线下,男,<20,当季新品,1,58,1,1,59,58,-1,2023年11月21日,星期二
21,北京,线下,男,25-29,毛衣,4,696,4,4,99,174,300,2023年11月21日,星期二
21,北京,线下,女,35-39,配件,1,59,1,1,29,59,30,2023年11月21日,星期二
21,北京,线下,女,25-29,T恤,4,273,4,4,49,68,77,2023年11月22日,星期三
21,北京,线下,男,30-34,T恤,1,99,1,1,49,99,50,2023年11月24日,星期五
21,北京,线下,男,20-24,袜子,3,86,3,4,9,22,50,2023年11月25日,星期六
21,北京,线下,男,20-24,袜子,1,20,1,1,9,20,11,2023年11月26日,星期日
21,北京,线下,女,35-39,配件,7,528,7,8,29,66,296,2023年11月27日,星期一
21,北京,线下,女,30-34,T恤,2,158,2,2,49,79,60,2023年11月28日,星期二
21,北京,线下,男,25-29,袜子,3,132,3,5,9,26,87,2023年11月28日,星期二
21,北京,线下,男,45-49,T恤,1,99,1,1,49,99,50,2023年12月2日,星期六
21,北京,线下,男,40-44,T恤,1,79,1,1,49,79,30,2023年12月2日,星期六
21,北京,线下,女,20-24,当季新品,1,632,1,8,59,79,160,2023年12月2日,星期六
21,北京,线下,女,<20,T恤,2,198,2,2,49,99,100,2023年12月2日,星期六
21,北京,线下,女,20-24,T恤,1,99,1,1,49,99,50,2023年12月3日,星期日
21,北京,线下,女,35-39,T恤,2,198,2,2,49,99,100,2023年12月3日,星期日
21,北京,线下,女,30-34,袜子,1,79,1,3,9,26,52,2023年12月3日,星期日
21,北京,线下,女,25-29,短裤,2,79,2,2,19,40,41,2023年12月3日,星期日
21,北京,线下,男,35-39,配件,1,149,1,1,29,149,120,2023年12月4日,星期一
21,北京,线下,女,45-49,T恤,1,79,1,1,49,79,30,2023年12月4日,星期一
21,北京,线下,女,>=60,牛仔裤,1,149,1,1,69,149,80,2023年12月8日,星期五
21,北京,线下,女,25-29,T恤,8,668.79,8,9,49,74,227.79,2023年12月8日,星期五
21,北京,线下,女,25-29,配件,1,99,1,1,29,99,70,2023年12月8日,星期五
21,北京,线下,男,20-24,T恤,2,198,2,2,49,99,100,2023年12月8日,星期五
